street,correct
Q67364097,0.0
Q97823989,0.0
Q104163980,0.0
Q28770196,0.0
Q97441162,0.0
Q101525460,1.0
Q96745778,0.0
Q67311521,0.0
Q97482042,0.0
Q100691899,0.0
Q19963890,1.0
Q72662608,1.0
Q104648285,0.0
Q66616708,0.0
Q1167898,0.0
Q99739306,0.0
Q47374892,1.0
Q98168855,0.0
Q998416,0.0
Q28054057,1.0
Q99395941,0.0
Q66310957,0.0
Q96359314,0.0
Q65550766,0.0
Q97965040,0.0
Q101570036,1.0
Q98041659,0.0
Q89492027,0.0
Q99396516,0.0
Q23848726,1.0
Q106615499,0.0
Q99727377,0.0
Q99727300,1.0
Q97482012,1.0
Q99731065,1.0
Q104164673,0.0
Q100691823,0.0
Q15649816,0.0
Q98266309,1.0
Q93205449,0.0
Q101104020,0.0
Q99730476,1.0
Q57980708,0.0
Q100691851,0.0
Q106605501,0.0
Q138874,0.0
Q105623180,0.0
Q67868306,0.0
Q106615517,0.0
Q72661732,0.0
Q105202112,0.0
Q66813778,0.0
Q100692652,1.0
Q56199700,0.0
Q1371780,0.0
Q72662139,0.0
Q65929155,0.0
Q65966989,0.0
Q101104092,0.0
Q98601571,0.0
Q100404729,0.0
Q100691904,0.0
Q55072258,0.0
Q1099217,0.0
Q96359306,0.0
Q82096010,0.0
Q1805268,0.0
Q72662013,0.0
Q96384531,0.0
Q98207444,0.0
Q104784662,0.0
Q101104020,0.0
Q104163648,0.0
Q106237912,0.0
Q99396004,0.0
Q98681676,1.0
Q78135663,0.0
Q65807734,0.0
Q99396961,0.0
Q99727841,0.0
Q20530658,0.0
Q104028345,0.0
Q100691877,0.0
Q100936716,0.0
Q97761048,1.0
Q105514752,1.0
Q78581962,0.0
Q89990931,0.0
Q56101900,0.0
Q97441315,1.0
Q106605676,0.0
Q640045,1.0
Q97459049,0.0
Q97466281,0.0
Q66587512,0.0
Q104119802,0.0
Q97485791,0.0
Q98897765,0.0
Q63226054,0.0
Q106868901,0.0
Q355872,1.0
Q67867142,0.0
Q29051457,0.0
Q592079,0.0
Q98365242,0.0
Q96174752,0.0
Q72661179,0.0
Q67857421,0.0
Q100349486,0.0
Q100488327,0.0
Q27976665,0.0
Q106615529,0.0
Q67604098,0.0
Q63400428,0.0
Q97285612,0.0
Q52786336,0.0
Q95563637,0.0
Q58214096,0.0
Q15725665,0.0
Q66310957,0.0
Q27976665,0.0
Q96761252,0.0
Q104812781,0.0
Q52557248,0.0
Q65924444,1.0
Q52556867,0.0
Q100683052,0.0
Q100691861,0.0
Q98793056,1.0
Q97761637,0.0
Q555457,0.0
Q25089204,0.0
Q78134512,0.0
Q56260675,0.0
Q98829106,0.0
Q98280507,1.0
Q104164060,1.0
Q73810524,0.0
Q95234002,0.0
Q66023115,0.0
Q101104020,0.0
Q976054,0.0
Q98153134,0.0
Q81209649,0.0
Q100683052,0.0
Q97822613,0.0
Q98538621,0.0
Q105514875,0.0
Q1464240,0.0
Q81045096,0.0
Q100998065,1.0
Q104680629,0.0
Q77455975,0.0
Q106604880,0.0
Q99741115,0.0
Q98152860,0.0
Q97967328,0.0
Q56237659,0.0
Q99731011,0.0
Q95143899,0.0
Q99727861,0.0
Q100464669,1.0
Q98582384,0.0
Q105971214,0.0
Q52557102,0.0
Q101437812,0.0
Q56199700,0.0
Q98792936,0.0
Q56435871,1.0
Q100691884,0.0
Q97825426,1.0
Q100235762,0.0
Q106605996,0.0
Q105072291,0.0
Q98812137,0.0
Q73810524,0.0
Q98681724,1.0
Q66736288,0.0
Q95391146,1.0
Q100350524,0.0
Q23828922,1.0
Q21777245,0.0
Q78132097,0.0
Q22289913,0.0
Q15784303,1.0
Q98382146,0.0
Q15649825,0.0
Q99396499,0.0
Q52556789,0.0
Q98682109,0.0
Q100477217,1.0
Q78132097,0.0
Q105971240,0.0
Q52557199,0.0
Q99740927,1.0
Q67281570,0.0
Q2244944,0.0
Q100349359,0.0
Q106696922,0.0
Q98950232,0.0
Q96174752,0.0
Q66810169,0.0
Q100928703,0.0
Q98558386,1.0
Q97440865,0.0
Q97823870,0.0
Q63976354,0.0
Q29417411,0.0
Q97965513,0.0
Q98644869,0.0
Q97965505,0.0
Q66720616,0.0
Q68315888,0.0
Q100405239,1.0
Q106871802,1.0
Q97529904,0.0
Q100692301,0.0
Q15697921,0.0
Q100773098,0.0
Q98366698,0.0
Q99396503,1.0
Q97967386,0.0
Q99560103,0.0
Q101415647,1.0
Q97284970,1.0
Q106704589,0.0
Q100928133,0.0
Q56243331,0.0
Q66619026,0.0
Q97727108,0.0
Q98601605,1.0
Q103854688,0.0
Q96145389,1.0
Q66817101,0.0
Q319365,0.0
Q98645406,0.0
Q100702138,1.0
Q100691937,1.0
Q97584620,0.0
Q100692712,0.0
Q68002683,0.0
Q94689645,1.0
Q99219455,1.0
Q97285132,0.0
Q75693713,0.0
Q17322319,1.0
Q321244,1.0
Q99745313,1.0
Q98704356,0.0
Q61754725,0.0
Q98645642,0.0
Q98704328,0.0
Q106226252,0.0
Q106868907,0.0
Q98007020,0.0
Q101104059,0.0
Q15838817,0.0
Q67299503,0.0
Q99396659,0.0
Q104095452,1.0
Q93716021,0.0
Q99727970,0.0
Q66619026,0.0
Q104119805,0.0
Q104680391,0.0
Q98382165,0.0
Q21176091,0.0
Q99731522,0.0
Q60601584,0.0
Q98269887,0.0
Q101189022,0.0
Q98811264,0.0
Q27989808,0.0
Q98558436,0.0
Q98645674,0.0
Q97285612,0.0
Q101187656,1.0
Q96306001,0.0
Q106615487,0.0
Q99731011,0.0
Q1303041,0.0
Q100683052,0.0
Q100682319,0.0
Q97441162,0.0
Q82920940,0.0
Q66587487,0.0
Q78136092,0.0
Q106615487,0.0
Q99727366,0.0
Q105878910,0.0
Q93437428,0.0
Q99727839,1.0
Q72662363,0.0
Q71666548,0.0
Q65966684,0.0
Q253110,0.0
Q105878434,0.0
Q72661915,0.0
Q104088021,0.0
Q99727462,0.0
Q28770196,0.0
Q100692248,0.0
Q99737914,0.0
Q99727490,0.0
Q67302038,0.0
Q106615498,0.0
Q95689737,0.0
Q104164758,0.0
Q98153134,0.0
Q97500634,0.0
Q72661732,0.0
Q31892253,0.0
Q98841106,1.0
Q52556841,0.0
Q100692802,0.0
Q97381751,0.0
Q16065181,0.0
Q105924523,1.0
Q72662045,0.0
Q88348575,0.0
Q78133529,1.0
Q95431254,0.0
Q72662045,0.0
Q104527464,0.0
Q100272798,0.0
Q72662014,0.0
Q56230144,0.0
Q72661747,0.0
Q98168334,0.0
Q97392822,0.0
Q105670883,0.0
Q17379708,0.0
Q106604953,1.0
Q66587512,0.0
Q97391654,0.0
Q104164424,1.0
Q15848281,0.0
Q104163648,0.0
Q95102312,0.0
Q105971218,1.0
Q52557084,0.0
Q104164581,1.0
Q72661179,0.0
Q100691991,0.0
Q101415647,0.0
Q93205449,0.0
Q67887510,0.0
Q98681723,0.0
Q56106612,0.0
Q77244916,0.0
Q315853,0.0
Q1606884,0.0
Q93942430,0.0
Q98167216,0.0
Q84536015,0.0
Q67279088,0.0
Q96278929,1.0
Q52556934,0.0
Q212275,0.0
Q104091313,0.0
Q23848726,0.0
Q98951633,0.0
Q97285545,0.0
Q98681726,0.0
Q104521639,0.0
Q60041525,0.0
Q95725855,0.0
Q82920940,0.0
Q104164865,1.0
Q97979653,0.0
Q105582039,0.0
Q61828444,0.0
Q106906680,0.0
Q96607514,0.0
Q97460570,0.0
Q1044279,0.0
Q72662045,0.0
Q62537564,1.0
Q97059586,0.0
Q101244409,0.0
Q98703806,0.0
Q65770601,0.0
Q90009888,0.0
Q97319733,0.0
Q101186849,0.0
Q98558436,0.0
Q97317133,0.0
Q88904370,0.0
Q66310509,0.0
Q98812029,0.0
Q98811948,0.0
Q104095452,1.0
Q99397589,0.0
Q97314414,0.0
Q770823,0.0
Q100598253,1.0
Q97826217,0.0
Q98811524,0.0
Q100869687,0.0
Q97285545,0.0
Q97841920,0.0
Q44110449,0.0
Q98897505,0.0
Q104542133,0.0
Q95380926,0.0
Q98248718,0.0
Q52556742,0.0
Q95380926,0.0
Q23072502,0.0
Q98007020,0.0
Q98205742,0.0
Q98704324,0.0
Q88466076,0.0
Q64734894,0.0
Q98810956,0.0
Q100691953,1.0
Q100692247,0.0
Q95726551,1.0
Q98005623,0.0
Q52557106,0.0
Q100692360,1.0
Q83496029,0.0
Q99396201,1.0
Q98530998,0.0
Q90710459,0.0
Q97060160,0.0
Q99727526,0.0
Q56230144,0.0
Q105971155,0.0
Q93715494,0.0
Q78135860,0.0
Q98365242,1.0
Q98682109,0.0
Q94480129,0.0
Q104028362,0.0
Q105836358,0.0
Q100692151,0.0
Q883528,0.0
Q100292976,0.0
Q99397439,0.0
Q105820886,0.0
Q100692275,0.0
Q105965947,0.0
Q99396961,0.0
Q20640573,0.0
Q99738263,0.0
Q60038424,1.0
Q100528848,0.0
Q72662345,0.0
Q20979465,1.0
Q106615559,0.0
Q97385187,1.0
Q15649825,0.0
Q72662293,0.0
Q99738263,0.0
Q640045,0.0
Q28966847,0.0
Q100936840,0.0
Q72931112,0.0
Q104417343,1.0
Q52592248,0.0
Q98382123,0.0
Q35831859,0.0
Q100421248,0.0
Q103897205,0.0
Q72661987,0.0
Q100682260,0.0
Q63390118,0.0
Q104028382,0.0
Q98602691,0.0
Q52556696,0.0
Q1642059,0.0
Q98645657,0.0
Q27098452,0.0
Q98681656,0.0
Q58045037,0.0
Q59780898,0.0
Q104028347,0.0
Q97823908,0.0
Q15618601,0.0
Q52556926,1.0
Q101450979,0.0
Q99731041,1.0
Q99397578,0.0
Q65926308,1.0
Q98645406,0.0
Q1796698,0.0
Q100272796,0.0
Q56435871,1.0
Q104728255,0.0
Q59167426,0.0
Q62007898,0.0
Q59292444,0.0
Q98530941,1.0
Q65769900,0.0
Q95173770,0.0
Q101545143,1.0
Q1778128,0.0
Q100237637,1.0
Q1313194,0.0
Q81939576,0.0
Q98366133,0.0
Q100692473,0.0
Q98040187,0.0
Q99523233,0.0
Q80416036,0.0
Q98435901,0.0
Q98434243,0.0
Q52557212,0.0
Q15854274,0.0
Q99727378,0.0
Q95391146,0.0
Q1252206,0.0
Q105614534,0.0
Q60041526,0.0
Q2294800,0.0
Q100263734,0.0
Q97965505,0.0
Q97285532,1.0
Q65770601,0.0
Q52557248,0.0
Q56098708,0.0
Q67361467,0.0
Q101103868,1.0
Q101190473,0.0
Q52556832,0.0
Q95390116,0.0
Q89752160,0.0
Q98602697,0.0
Q100691861,0.0
Q98704334,0.0
Q95690551,0.0
Q78136183,0.0
Q1371780,1.0
Q52557314,0.0
Q99730162,0.0
Q98153137,0.0
Q57954973,0.0
Q72661795,1.0
Q805265,0.0
Q98582408,0.0
Q104095452,1.0
Q100928048,0.0
Q105971240,0.0
Q100936814,0.0
Q23833678,0.0
Q65588819,0.0
Q66619403,0.0
Q75995415,0.0
Q66311018,0.0
Q100691823,0.0
Q98434243,0.0
Q98582239,1.0
Q66587487,0.0
Q101415647,0.0
Q99396358,0.0
Q101634999,0.0
Q96942987,0.0
Q2250385,0.0
Q97761637,0.0
Q65550766,0.0
Q100691731,1.0
Q97059240,0.0
Q105614534,0.0
Q72662211,1.0
Q104527464,0.0
Q22573326,0.0
Q98167680,0.0
Q99730452,0.0
Q106615609,0.0
Q99396857,0.0
Q84975521,0.0
Q99738070,0.0
Q98681675,0.0
Q97391998,0.0
Q98297932,0.0
Q60303265,0.0
Q98703604,0.0
Q58646939,0.0
Q100256274,0.0
Q52557172,0.0
Q98041291,0.0
Q106605003,0.0
Q61001497,1.0
Q97391998,0.0
Q83436172,0.0
Q106615227,0.0
Q100069675,0.0
Q104444453,0.0
Q87742663,0.0
Q99731343,0.0
Q95689737,0.0
Q1550809,0.0
Q98068118,0.0
Q106615529,0.0
Q78215714,0.0
Q2253315,0.0
Q17486182,0.0
Q97458987,0.0
Q72661957,1.0
Q104151658,1.0
Q104212752,0.0
Q65966684,0.0
Q1456957,0.0
Q57980708,0.0
Q99396818,0.0
Q89751706,0.0
Q106605501,0.0
Q27976665,0.0
Q106868907,0.0
Q97344124,1.0
Q99730484,0.0
Q106857360,0.0
Q97775063,0.0
Q52557278,1.0
Q106647623,1.0
Q97593188,0.0
Q98205742,0.0
Q1279331,0.0
Q97823908,0.0
Q66818885,1.0
Q56424692,0.0
Q52556785,0.0
Q2097102,0.0
Q105971240,0.0
Q99730452,0.0
Q15739781,1.0
Q98582408,0.0
Q104698655,0.0
Q99730706,0.0
Q100692012,1.0
Q21795270,0.0
Q73371800,0.0
Q98681726,0.0
Q56762143,0.0
Q98702440,0.0
Q103475599,0.0
Q106822986,0.0
Q101545044,0.0
Q100692652,1.0
Q98811460,1.0
Q106691324,0.0
Q61828444,0.0
Q96359306,0.0
Q65769855,0.0
Q58821369,0.0
Q52557185,0.0
Q98538621,0.0
Q98682288,1.0
Q2119066,0.0
Q67857421,0.0
Q97391654,0.0
Q98704263,0.0
Q89492027,1.0
Q218055,0.0
Q97839815,0.0
Q15084739,0.0
Q106615559,0.0
Q97839815,0.0
Q98007020,0.0
Q54555873,0.0
Q97823713,0.0
Q52591084,0.0
Q72717338,1.0
Q99740069,0.0
Q61828444,0.0
Q66018285,0.0
Q319365,0.0
Q65770154,1.0
Q98810956,1.0
Q66817576,1.0
Q100692407,0.0
Q17486182,0.0
Q67887510,0.0
Q105835921,1.0
Q98435173,0.0
Q98681717,0.0
Q100927864,0.0
Q56230144,0.0
Q98703728,0.0
Q101189022,0.0
Q105971238,0.0
Q1805268,0.0
Q106615603,0.0
Q63400058,0.0
Q104629856,0.0
Q99501062,0.0
Q97967386,0.0
Q97841920,0.0
Q105971218,0.0
Q98530746,1.0
Q96384531,0.0
Q66023136,0.0
Q101208863,1.0
Q98381518,0.0
Q15725665,0.0
Q100528848,0.0
Q106615500,1.0
Q97979653,0.0
Q90140189,0.0
Q66490724,0.0
Q100350580,1.0
Q100256274,0.0
Q97967386,0.0
Q101104011,0.0
Q106771959,0.0
Q72661732,0.0
Q100144660,0.0
Q1550809,0.0
Q100936701,0.0
Q98167563,0.0
Q65966989,0.0
Q98456169,1.0
Q105762187,1.0
Q98792936,0.0
Q17379708,1.0
Q105904588,0.0
Q99397024,1.0
Q98793052,0.0
Q104163648,0.0
Q99397148,0.0
Q52556697,0.0
Q78133246,0.0
Q95139802,0.0
Q100691877,0.0
Q15725665,0.0
Q66817162,0.0
Q63400058,0.0
Q88904370,0.0
Q1471740,0.0
Q100927828,0.0
Q100272805,0.0
Q59534216,1.0
Q56197928,0.0
Q98530998,0.0
Q99730543,0.0
Q97285545,0.0
Q60041490,0.0
Q100928788,0.0
Q97965505,0.0
Q99737914,0.0
Q96140490,1.0
Q25089204,0.0
Q67854629,0.0
Q100692757,0.0
Q100692168,0.0
Q1146604,0.0
Q98602697,0.0
Q1458068,0.0
Q21098794,0.0
Q93716021,0.0
Q104527464,0.0
Q99740838,1.0
Q98270378,1.0
Q64734894,0.0
Q97285654,0.0
Q65807734,0.0
Q100928703,0.0
Q65926308,1.0
Q98632845,0.0
Q100936814,0.0
Q66587512,0.0
Q99737256,0.0
Q1301634,0.0
Q98645685,0.0
Q105941496,0.0
Q78135663,0.0
Q105924835,0.0
Q95690065,0.0
Q17354242,0.0
Q91721980,0.0
Q105878910,0.0
Q17379407,0.0
Q105450628,0.0
Q64524174,1.0
Q100082924,0.0
Q477247,0.0
Q100340312,1.0
Q106868907,0.0
Q100375956,0.0
Q56161165,0.0
Q16336001,0.0
Q101415647,1.0
Q98041659,0.0
Q97459963,0.0
Q97775063,0.0
Q69889802,0.0
Q99540588,0.0
Q106451488,0.0
Q105971240,0.0
Q105038476,0.0
Q99397150,0.0
Q97291751,0.0
Q23835400,0.0
Q25110973,0.0
Q106691324,1.0
Q104151658,1.0
Q98950232,0.0
Q55072258,1.0
Q317582,0.0
Q65929155,0.0
Q1957919,0.0
Q14545280,0.0
Q80325556,0.0
Q97459963,0.0
Q99396476,0.0
Q100928813,0.0
Q65966807,1.0
Q105924795,1.0
Q100692757,0.0
Q98205854,0.0
Q52277067,0.0
Q72662139,0.0
Q212275,0.0
Q99731053,1.0
Q104648228,0.0
Q100349486,0.0
Q72662460,1.0
Q105474138,0.0
Q88961824,0.0
Q72662013,0.0
Q98006529,0.0
Q67281570,0.0
Q100272794,0.0
Q58237064,0.0
Q100692387,0.0
Q56434117,0.0
Q101103871,1.0
Q106361554,0.0
Q56085335,0.0
Q66619086,0.0
Q97284986,0.0
Q97059433,0.0
Q72662579,0.0
Q96059923,0.0
Q104587660,0.0
Q99731180,0.0
Q97579146,1.0
Q104164990,1.0
Q18071657,0.0
Q97822613,0.0
Q100682244,0.0
Q98038628,0.0
Q1456957,0.0
Q66311041,0.0
Q29417411,0.0
Q101104065,0.0
Q101189233,0.0
Q100936585,0.0
Q98035315,0.0
Q101092588,0.0
Q100546770,0.0
Q98704300,0.0
Q15630205,1.0
Q105688150,0.0
Q106783098,0.0
Q105878434,0.0
Q100469951,1.0
Q94689645,0.0
Q106202240,1.0
Q105839348,0.0
Q105539150,0.0
Q68001103,0.0
Q319365,0.0
Q56199700,0.0
Q105989028,1.0
Q99397635,0.0
Q99729921,0.0
Q89879632,0.0
Q104728255,0.0
Q58482856,0.0
Q22443182,0.0
Q19963890,0.0
Q17639897,0.0
Q66619147,0.0
Q98829106,0.0
Q100692526,0.0
Q58314346,0.0
Q98829106,0.0
Q1491526,0.0
Q1371780,0.0
Q97059240,0.0
Q98841106,1.0
Q98172763,0.0
Q316893,0.0
Q1409170,1.0
Q97529904,0.0
Q104841930,0.0
Q56154116,0.0
Q96482146,0.0
Q52591084,0.0
Q98365870,0.0
Q97624626,0.0
Q101092578,0.0
Q63383290,0.0
Q52786522,0.0
Q65769883,0.0
Q15847611,0.0
Q94068800,0.0
Q104164040,1.0
Q104812752,0.0
Q28921933,0.0
Q97253969,0.0
Q64849165,0.0
Q1557888,0.0
Q104812818,0.0
Q97285080,1.0
Q98644745,0.0
Q99396946,0.0
Q97841541,1.0
Q97319733,0.0
Q102307949,1.0
Q17354242,0.0
Q58492343,1.0
Q67867984,1.0
Q67441916,0.0
Q81506169,0.0
Q98829106,0.0
Q2302197,0.0
Q105450628,0.0
Q89751706,0.0
Q18071665,1.0
Q66817257,0.0
Q52556785,0.0
Q99727951,0.0
Q99073360,0.0
Q100998065,0.0
Q106129045,0.0
Q101097685,0.0
Q78135984,0.0
Q106857222,0.0
Q66088080,0.0
Q99395947,0.0
Q1365109,1.0
Q58045037,0.0
Q16065181,0.0
Q97482192,0.0
Q98365242,0.0
Q97255101,1.0
Q97979653,0.0
Q97482192,0.0
Q106615540,0.0
Q52786527,1.0
Q103897205,0.0
Q100692698,0.0
Q65979672,1.0
Q98381499,0.0
Q81666473,0.0
Q97979262,0.0
Q97571240,0.0
Q60041542,0.0
Q98268793,1.0
Q100460712,1.0
Q97384118,0.0
Q104087785,0.0
Q99501062,1.0
Q105635679,0.0
Q59567195,0.0
Q100272794,0.0
Q66057575,0.0
Q106431259,0.0
Q104728169,0.0
Q95671333,0.0
Q98435901,1.0
Q58492655,1.0
Q98681656,1.0
Q16267491,0.0
Q100606390,0.0
Q104404122,0.0
Q98704297,1.0
Q98208552,0.0
Q98704334,0.0
Q99396049,1.0
Q106868897,0.0
Q98297158,0.0
Q67868178,0.0
Q56101972,0.0
Q218055,0.0
Q98068233,0.0
Q56098708,0.0
Q61672086,0.0
Q99411140,1.0
Q105838450,0.0
Q72662385,0.0
Q52557255,0.0
Q105924585,0.0
Q101504666,0.0
Q30481156,0.0
Q52556687,1.0
Q72661946,0.0
Q52557193,1.0
Q102268879,0.0
Q104412730,0.0
Q99199107,1.0
Q99397105,0.0
Q100159346,0.0
Q100692015,0.0
Q58214096,0.0
Q97822613,0.0
Q99754280,1.0
Q66088087,1.0
Q98345775,0.0
Q23853993,0.0
Q66619375,0.0
Q52557206,1.0
Q23833678,0.0
Q98035439,1.0
Q100691861,0.0
Q72662408,0.0
Q98040634,1.0
Q77455975,0.0
Q95173770,0.0
Q104095452,1.0
Q100692480,0.0
Q15087252,0.0
Q105038476,0.0
Q17379708,0.0
Q97285628,0.0
Q100404729,0.0
Q105514536,0.0
Q106605105,0.0
Q27495165,0.0
Q88909590,0.0
Q99542383,0.0
Q63870940,0.0
Q72662007,0.0
Q49337201,0.0
Q67311521,0.0
Q104412730,1.0
Q1471740,0.0
Q94068800,0.0
Q98531194,0.0
Q56243176,0.0
Q101092588,0.0
Q106615497,0.0
Q98554972,0.0
Q65966579,0.0
Q80492717,0.0
Q15649858,0.0
Q1365109,1.0
Q15677691,0.0
Q56197928,0.0
Q104640851,0.0
Q100691904,0.0
Q35831859,0.0
Q101103993,0.0
Q87742663,0.0
Q63383290,0.0
Q99397439,0.0
Q15902015,1.0
Q100235038,0.0
Q98346420,0.0
Q105965947,0.0
Q103862838,0.0
Q62565289,0.0
Q104028328,0.0
Q52557169,0.0
Q106605003,0.0
Q105838912,0.0
Q49862648,0.0
Q97458987,0.0
Q72662025,0.0
Q101092878,1.0
Q100069675,0.0
Q99219198,0.0
Q60041543,0.0
Q100606404,0.0
Q100692086,0.0
Q98681723,0.0
Q101227065,0.0
Q104164419,0.0
Q105614534,0.0
Q84707101,0.0
Q100235762,0.0
Q52557311,0.0
Q102268879,0.0
Q98040375,0.0
Q66311018,0.0
Q97823870,0.0
Q105302635,0.0
Q105971225,0.0
Q96359314,0.0
Q59567195,0.0
Q67364097,0.0
Q104164949,0.0
Q104787503,0.0
Q101104020,0.0
Q97059433,0.0
Q99730874,0.0
Q95690294,0.0
Q97485769,0.0
Q98681702,0.0
Q98704328,0.0
Q52557218,0.0
Q99727538,0.0
Q98681726,0.0
Q18071657,0.0
Q21098794,0.0
Q87042876,0.0
Q15813233,0.0
Q95992713,0.0
Q98809817,0.0
Q15697921,1.0
Q100928703,0.0
Q100691886,1.0
Q105698287,0.0
Q52557171,1.0
Q998416,0.0
Q18071670,0.0
Q97441162,0.0
Q99727538,0.0
Q27098546,0.0
Q317582,0.0
Q104164692,0.0
Q99739087,0.0
Q78136002,0.0
Q22290863,0.0
Q675821,0.0
Q66817229,0.0
Q22573326,0.0
Q14545187,0.0
Q52557106,0.0
Q98681757,1.0
Q87742663,0.0
Q24567082,0.0
Q98703806,0.0
Q95389022,0.0
Q66619375,0.0
Q99396857,0.0
Q16742152,0.0
Q63436873,1.0
Q98039384,0.0
Q98810464,0.0
Q105838450,0.0
Q67868306,0.0
Q98446560,0.0
Q99396336,0.0
Q97500634,0.0
Q15887876,0.0
Q100692062,1.0
Q105635679,0.0
Q98704250,1.0
Q95381484,0.0
Q100144660,0.0
Q106159510,1.0
Q66002431,1.0
Q100421248,0.0
Q104164868,0.0
Q101504536,0.0
Q86300816,0.0
Q99727520,0.0
Q15677413,0.0
Q100928133,0.0
Q64767984,1.0
Q97823986,0.0
Q101103941,1.0
Q75995415,0.0
Q97284526,0.0
Q49337802,0.0
Q65966885,0.0
Q98681641,0.0
Q105574986,0.0
Q105747765,0.0
Q97445924,0.0
Q67279088,0.0
Q72661726,0.0
Q106615540,0.0
Q94790935,0.0
Q67281570,0.0
Q99727352,0.0
Q100691886,0.0
Q1271015,0.0
Q96195835,0.0
Q101072734,0.0
Q90140605,0.0
Q104028372,0.0
Q65948003,0.0
Q97343580,1.0
Q56237659,0.0
Q99397105,0.0
Q98702629,0.0
Q99730751,0.0
Q96196353,0.0
Q52557106,0.0
Q97839815,0.0
Q66545537,1.0
Q104213006,1.0
Q78215714,0.0
Q105924835,0.0
Q820025,0.0
Q97965599,0.0
Q60243146,0.0
Q95390131,1.0
Q106188011,0.0
Q96337797,0.0
Q98681656,0.0
Q1303041,0.0
Q96210324,1.0
Q105302635,1.0
Q89489551,1.0
Q98704328,0.0
Q101187563,1.0
Q100606390,0.0
Q104164090,0.0
Q100606390,0.0
Q66212928,0.0
Q104812767,1.0
Q100350597,0.0
Q97479220,0.0
Q105761965,0.0
Q102303742,0.0
Q96359314,0.0
Q105575493,0.0
Q78133568,0.0
Q72661915,0.0
Q98381494,1.0
Q95690566,0.0
Q98381480,0.0
Q96090093,0.0
Q96059923,0.0
Q104028362,0.0
Q100421248,0.0
Q94689708,0.0
Q16742152,0.0
Q100235762,0.0
Q1365109,0.0
Q72662363,0.0
Q104172982,1.0
Q44110449,0.0
Q102989534,0.0
Q98703760,1.0
Q106704589,0.0
Q56071635,0.0
Q76868688,0.0
Q52557218,0.0
Q72662155,0.0
Q99740028,0.0
Q52556695,0.0
Q99727346,0.0
Q72662201,0.0
Q101092603,0.0
Q67429600,0.0
Q105762173,0.0
Q100692118,0.0
Q65807734,0.0
Q52556813,0.0
Q65588819,0.0
Q99727369,0.0
Q56233673,0.0
Q106696932,0.0
Q67443706,0.0
Q99727951,0.0
Q94068800,0.0
Q98436256,0.0
Q66817283,0.0
Q97381751,0.0
Q60041525,0.0
Q83467298,0.0
Q63256272,0.0
Q72662201,0.0
Q106605115,0.0
Q317582,0.0
Q52556916,0.0
Q99796746,1.0
Q98644206,0.0
Q101634999,0.0
Q98270253,1.0
Q21795270,0.0
Q85793651,0.0
Q17354242,0.0
Q1241907,0.0
Q106615603,0.0
Q59158092,0.0
Q57821010,0.0
Q105971238,0.0
Q1279331,0.0
Q61754725,0.0
Q89489551,1.0
Q63143429,0.0
Q66135003,0.0
Q78135860,0.0
Q1724188,0.0
Q98297158,0.0
Q25089373,0.0
Q99397569,0.0
Q98456084,0.0
Q52556865,1.0
Q104704500,0.0
Q316893,0.0
Q80492717,0.0
Q218055,0.0
Q52277067,0.0
Q105839348,0.0
Q100488327,0.0
Q56434117,0.0
Q19963890,0.0
Q63139481,0.0
Q100692247,0.0
Q95431254,0.0
Q100682306,0.0
Q17354242,0.0
Q98582384,0.0
Q97822613,0.0
Q89328461,0.0
Q100691988,0.0
Q100936818,0.0
Q67281570,0.0
Q102258959,0.0
Q104028328,0.0
Q99397439,0.0
Q1099217,0.0
Q66736288,0.0
Q68002683,0.0
Q97317107,1.0
Q69889480,0.0
Q1019628,0.0
Q104968381,1.0
Q102217014,0.0
Q98681655,1.0
Q60041543,0.0
Q99739798,0.0
Q99396841,1.0
Q105061206,0.0
Q98152860,0.0
Q98296560,1.0
Q77855328,0.0
Q104648228,0.0
Q106256952,0.0
Q101097685,1.0
Q90140605,0.0
Q56199700,0.0
Q28966847,1.0
Q62007898,0.0
Q93437428,0.0
Q101504666,0.0
Q99397569,0.0
Q78132772,0.0
Q97059433,0.0
Q97285612,0.0
Q100073973,0.0
Q100691965,0.0
Q40967723,1.0
Q100234893,0.0
Q97383936,0.0
Q100683099,0.0
Q16336001,0.0
Q98683312,0.0
Q100692001,0.0
Q18071657,0.0
Q86301709,0.0
Q97576706,0.0
Q98446535,1.0
Q97841102,0.0
Q17486182,0.0
Q97705187,0.0
Q65768651,0.0
Q97272796,0.0
Q104680391,0.0
Q100682193,0.0
Q98966087,0.0
Q81939576,0.0
Q59292444,0.0
Q58821416,0.0
Q100292976,0.0
Q805265,0.0
Q18071665,0.0
Q58214018,0.0
Q100234893,0.0
Q65923992,1.0
Q100349918,0.0
Q67299503,0.0
Q63461395,1.0
Q66616708,0.0
Q64734894,0.0
Q84603970,0.0
Q98152860,0.0
Q97270530,0.0
Q90710459,0.0
Q98296703,0.0
Q105045772,0.0
Q90016550,0.0
Q2550498,0.0
Q72931112,0.0
Q23835400,0.0
Q98208958,0.0
Q106605047,0.0
Q98681656,0.0
Q65948360,1.0
Q97681416,0.0
Q98954545,1.0
Q105924743,0.0
Q100692757,0.0
Q2253583,0.0
Q89582081,1.0
Q100234893,0.0
Q72662039,0.0
Q98602739,0.0
Q101190473,1.0
Q52556678,0.0
Q100375956,0.0
Q67874830,0.0
Q1661795,0.0
